,image_id,path,class_id,is_train
7356,7357,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0025_796945,126,0
7357,7358,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0052_796903,126,0
7358,7359,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0071_796946,126,1
7359,7360,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0045_118004,126,1
7360,7361,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0076_117964,126,0
7361,7362,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0064_117965,126,1
7362,7363,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0056_117974,126,1
7363,7364,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0018_118011,126,1
7364,7365,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0037_117986,126,0
7365,7366,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0023_796899,126,1
7366,7367,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0074_796901,126,1
7367,7368,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0051_796902,126,1
7368,7369,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0047_117991,126,0
7369,7370,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0022_796905,126,1
7370,7371,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0014_796906,126,1
7371,7372,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0061_796907,126,0
7372,7373,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0002_796908,126,1
7373,7374,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0006_796909,126,0
7374,7375,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0017_796910,126,1
7375,7376,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0042_796911,126,1
7376,7377,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0067_796912,126,1
7377,7378,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0077_796913,126,1
7378,7379,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0003_796917,126,0
7379,7380,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0062_796919,126,1
7380,7381,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0038_796920,126,1
7381,7382,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0015_796922,126,1
7382,7383,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0029_796923,126,0
7383,7384,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0035_796924,126,0
7384,7385,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0070_796925,126,0
7385,7386,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0041_796926,126,0
7386,7387,127.Savannah_Sparrow/Savannah_Sparrow_0048_120321,127,0
7387,7388,127.Savannah_Sparrow/Savannah_Sparrow_0023_120326,127,0
7388,7389,127.Savannah_Sparrow/Savannah_Sparrow_0059_119810,127,0
7389,7390,127.Savannah_Sparrow/Savannah_Sparrow_0064_119316,127,1
7390,7391,127.Savannah_Sparrow/Savannah_Sparrow_0106_118294,127,0
7391,7392,127.Savannah_Sparrow/Savannah_Sparrow_0079_118817,127,1
7392,7393,127.Savannah_Sparrow/Savannah_Sparrow_0124_118820,127,1
7393,7394,127.Savannah_Sparrow/Savannah_Sparrow_0058_118323,127,0
7394,7395,127.Savannah_Sparrow/Savannah_Sparrow_0096_120376,127,0
7395,7396,127.Savannah_Sparrow/Savannah_Sparrow_0043_119362,127,0
7396,7397,127.Savannah_Sparrow/Savannah_Sparrow_0047_119365,127,1
7397,7398,127.Savannah_Sparrow/Savannah_Sparrow_0075_116305,127,0
7398,7399,127.Savannah_Sparrow/Savannah_Sparrow_0033_118871,127,1
7399,7400,127.Savannah_Sparrow/Savannah_Sparrow_0115_118882,127,0
7400,7401,127.Savannah_Sparrow/Savannah_Sparrow_0045_119398,127,1
7401,7402,127.Savannah_Sparrow/Savannah_Sparrow_0021_118886,127,1
7402,7403,127.Savannah_Sparrow/Savannah_Sparrow_0117_119917,127,0
7403,7404,127.Savannah_Sparrow/Savannah_Sparrow_0015_118910,127,0
7404,7405,127.Savannah_Sparrow/Savannah_Sparrow_0131_119946,127,0
7405,7406,127.Savannah_Sparrow/Savannah_Sparrow_0066_119949,127,1
7406,7407,127.Savannah_Sparrow/Savannah_Sparrow_0008_118929,127,1
7407,7408,127.Savannah_Sparrow/Savannah_Sparrow_0139_119444,127,0
7408,7409,127.Savannah_Sparrow/Savannah_Sparrow_0132_119962,127,0
7409,7410,127.Savannah_Sparrow/Savannah_Sparrow_0011_119459,127,1
7410,7411,127.Savannah_Sparrow/Savannah_Sparrow_0068_119972,127,1
7411,7412,127.Savannah_Sparrow/Savannah_Sparrow_0001_118956,127,1
7412,7413,127.Savannah_Sparrow/Savannah_Sparrow_0028_119982,127,0
7413,7414,127.Savannah_Sparrow/Savannah_Sparrow_0022_118989,127,1
7414,7415,127.Savannah_Sparrow/Savannah_Sparrow_0057_120016,127,0
7415,7416,127.Savannah_Sparrow/Savannah_Sparrow_0067_118491,127,1
7416,7417,127.Savannah_Sparrow/Savannah_Sparrow_0054_120057,127,1
7417,7418,127.Savannah_Sparrow/Savannah_Sparrow_0084_120063,127,0
7418,7419,127.Savannah_Sparrow/Savannah_Sparrow_0094_119040,127,1
7419,7420,127.Savannah_Sparrow/Savannah_Sparrow_0014_120072,127,1
7420,7421,127.Savannah_Sparrow/Savannah_Sparrow_0136_119581,127,0
7421,7422,127.Savannah_Sparrow/Savannah_Sparrow_0035_120099,127,0
7422,7423,127.Savannah_Sparrow/Savannah_Sparrow_0049_119596,127,1
7423,7424,127.Savannah_Sparrow/Savannah_Sparrow_0032_120109,127,0
7424,7425,127.Savannah_Sparrow/Savannah_Sparrow_0051_118574,127,0
7425,7426,127.Savannah_Sparrow/Savannah_Sparrow_0091_120630,127,1
7426,7427,127.Savannah_Sparrow/Savannah_Sparrow_0052_118583,127,1
7427,7428,127.Savannah_Sparrow/Savannah_Sparrow_0135_119620,127,0
7428,7429,127.Savannah_Sparrow/Savannah_Sparrow_0029_119621,127,1
7429,7430,127.Savannah_Sparrow/Savannah_Sparrow_0118_118603,127,1
7430,7431,127.Savannah_Sparrow/Savannah_Sparrow_0025_119124,127,0
7431,7432,127.Savannah_Sparrow/Savannah_Sparrow_0116_118108,127,1
7432,7433,127.Savannah_Sparrow/Savannah_Sparrow_0080_118120,127,1
7433,7434,127.Savannah_Sparrow/Savannah_Sparrow_0095_119670,127,0
7434,7435,127.Savannah_Sparrow/Savannah_Sparrow_0107_119671,127,1
7435,7436,127.Savannah_Sparrow/Savannah_Sparrow_0062_120185,127,0
7436,7437,127.Savannah_Sparrow/Savannah_Sparrow_0109_119674,127,1
7437,7438,127.Savannah_Sparrow/Savannah_Sparrow_0017_119171,127,1
7438,7439,127.Savannah_Sparrow/Savannah_Sparrow_0009_120205,127,1
7439,7440,127.Savannah_Sparrow/Savannah_Sparrow_0005_119735,127,0
7440,7441,127.Savannah_Sparrow/Savannah_Sparrow_0019_118200,127,0
7441,7442,127.Savannah_Sparrow/Savannah_Sparrow_0114_119750,127,0
7442,7443,127.Savannah_Sparrow/Savannah_Sparrow_0076_120267,127,0
7443,7444,127.Savannah_Sparrow/Savannah_Sparrow_0137_119757,127,1
7444,7445,127.Savannah_Sparrow/Savannah_Sparrow_0061_119783,127,1
7445,7446,127.Savannah_Sparrow/Savannah_Sparrow_0093_118267,127,0
7446,7447,128.Seaside_Sparrow/Seaside_Sparrow_0052_796498,128,0
7447,7448,128.Seaside_Sparrow/Seaside_Sparrow_0015_796500,128,1
7448,7449,128.Seaside_Sparrow/Seaside_Sparrow_0062_796503,128,0
7449,7450,128.Seaside_Sparrow/Seaside_Sparrow_0065_796504,128,0
7450,7451,128.Seaside_Sparrow/Seaside_Sparrow_0033_796506,128,0
7451,7452,128.Seaside_Sparrow/Seaside_Sparrow_0054_796507,128,0
7452,7453,128.Seaside_Sparrow/Seaside_Sparrow_0050_796508,128,1
7453,7454,128.Seaside_Sparrow/Seaside_Sparrow_0043_796510,128,0
7454,7455,128.Seaside_Sparrow/Seaside_Sparrow_0027_796512,128,1
7455,7456,128.Seaside_Sparrow/Seaside_Sparrow_0017_796513,128,1
7456,7457,128.Seaside_Sparrow/Seaside_Sparrow_0004_796514,128,0
7457,7458,128.Seaside_Sparrow/Seaside_Sparrow_0068_796515,128,0
7458,7459,128.Seaside_Sparrow/Seaside_Sparrow_0005_796516,128,1
7459,7460,128.Seaside_Sparrow/Seaside_Sparrow_0025_796518,128,1
7460,7461,128.Seaside_Sparrow/Seaside_Sparrow_0071_796519,128,1
7461,7462,128.Seaside_Sparrow/Seaside_Sparrow_0047_796520,128,1
7462,7463,128.Seaside_Sparrow/Seaside_Sparrow_0034_796521,128,0
7463,7464,128.Seaside_Sparrow/Seaside_Sparrow_0051_796522,128,1
7464,7465,128.Seaside_Sparrow/Seaside_Sparrow_0023_796525,128,1
7465,7466,128.Seaside_Sparrow/Seaside_Sparrow_0031_796526,128,0
7466,7467,128.Seaside_Sparrow/Seaside_Sparrow_0042_796528,128,1
7467,7468,128.Seaside_Sparrow/Seaside_Sparrow_0041_796529,128,1
7468,7469,128.Seaside_Sparrow/Seaside_Sparrow_0039_796530,128,1
7469,7470,128.Seaside_Sparrow/Seaside_Sparrow_0037_796531,128,0
7470,7471,128.Seaside_Sparrow/Seaside_Sparrow_0067_796532,128,1
7471,7472,128.Seaside_Sparrow/Seaside_Sparrow_0035_796533,128,1
7472,7473,128.Seaside_Sparrow/Seaside_Sparrow_0013_796535,128,0
7473,7474,128.Seaside_Sparrow/Seaside_Sparrow_0002_796536,128,1
7474,7475,128.Seaside_Sparrow/Seaside_Sparrow_0008_796538,128,0
7475,7476,128.Seaside_Sparrow/Seaside_Sparrow_0003_796539,128,0
7476,7477,128.Seaside_Sparrow/Seaside_Sparrow_0070_796540,128,0
7477,7478,128.Seaside_Sparrow/Seaside_Sparrow_0063_120707,128,0
7478,7479,128.Seaside_Sparrow/Seaside_Sparrow_0056_120710,128,0
7479,7480,128.Seaside_Sparrow/Seaside_Sparrow_0045_120696,128,1
7480,7481,128.Seaside_Sparrow/Seaside_Sparrow_0018_120716,128,0
7481,7482,128.Seaside_Sparrow/Seaside_Sparrow_0001_120720,128,1
7482,7483,128.Seaside_Sparrow/Seaside_Sparrow_0022_120721,128,0
7483,7484,128.Seaside_Sparrow/Seaside_Sparrow_0012_120732,128,1
7484,7485,128.Seaside_Sparrow/Seaside_Sparrow_0049_120735,128,1
7485,7486,128.Seaside_Sparrow/Seaside_Sparrow_0020_120743,128,0
7486,7487,128.Seaside_Sparrow/Seaside_Sparrow_0058_120744,128,0
7487,7488,128.Seaside_Sparrow/Seaside_Sparrow_0007_120690,128,0
7488,7489,128.Seaside_Sparrow/Seaside_Sparrow_0024_120751,128,1
7489,7490,128.Seaside_Sparrow/Seaside_Sparrow_0048_120758,128,1
7490,7491,128.Seaside_Sparrow/Seaside_Sparrow_0028_120766,128,1
7491,7492,128.Seaside_Sparrow/Seaside_Sparrow_0032_120767,128,0
7492,7493,128.Seaside_Sparrow/Seaside_Sparrow_0046_120768,128,1
7493,7494,128.Seaside_Sparrow/Seaside_Sparrow_0030_120780,128,0
7494,7495,128.Seaside_Sparrow/Seaside_Sparrow_0036_120785,128,1
7495,7496,128.Seaside_Sparrow/Seaside_Sparrow_0066_120791,128,1
7496,7497,128.Seaside_Sparrow/Seaside_Sparrow_0059_120794,128,0
7497,7498,128.Seaside_Sparrow/Seaside_Sparrow_0026_120798,128,0
7498,7499,128.Seaside_Sparrow/Seaside_Sparrow_0021_120699,128,1
7499,7500,128.Seaside_Sparrow/Seaside_Sparrow_0069_120700,128,0
7500,7501,128.Seaside_Sparrow/Seaside_Sparrow_0064_120813,128,1
7501,7502,128.Seaside_Sparrow/Seaside_Sparrow_0038_120819,128,0
7502,7503,128.Seaside_Sparrow/Seaside_Sparrow_0011_120820,128,1
7503,7504,128.Seaside_Sparrow/Seaside_Sparrow_0044_119287,128,1
7504,7505,128.Seaside_Sparrow/Seaside_Sparrow_0019_120826,128,0
7505,7506,128.Seaside_Sparrow/Seaside_Sparrow_0029_120828,128,0
7506,7507,129.Song_Sparrow/Song_Sparrow_0060_122371,129,0
7507,7508,129.Song_Sparrow/Song_Sparrow_0110_120872,129,1
7508,7509,129.Song_Sparrow/Song_Sparrow_0118_121905,129,0
7509,7510,129.Song_Sparrow/Song_Sparrow_0059_120885,129,0
7510,7511,129.Song_Sparrow/Song_Sparrow_0067_122424,129,0
7511,7512,129.Song_Sparrow/Song_Sparrow_0003_122425,129,0
7512,7513,129.Song_Sparrow/Song_Sparrow_0061_120891,129,1
7513,7514,129.Song_Sparrow/Song_Sparrow_0089_120894,129,1
7514,7515,129.Song_Sparrow/Song_Sparrow_0125_122435,129,1
7515,7516,129.Song_Sparrow/Song_Sparrow_0126_120901,129,0
7516,7517,129.Song_Sparrow/Song_Sparrow_0044_121931,129,1
7517,7518,129.Song_Sparrow/Song_Sparrow_0071_122446,129,0
7518,7519,129.Song_Sparrow/Song_Sparrow_0101_120920,129,1
7519,7520,129.Song_Sparrow/Song_Sparrow_0097_121438,129,0
7520,7521,129.Song_Sparrow/Song_Sparrow_0045_121951,129,0
7521,7522,129.Song_Sparrow/Song_Sparrow_0092_121969,129,1
7522,7523,129.Song_Sparrow/Song_Sparrow_0009_121025,129,0
7523,7524,129.Song_Sparrow/Song_Sparrow_0086_121999,129,1
7524,7525,129.Song_Sparrow/Song_Sparrow_0020_121490,129,1
7525,7526,129.Song_Sparrow/Song_Sparrow_0035_120986,129,0
7526,7527,129.Song_Sparrow/Song_Sparrow_0029_120989,129,1
7527,7528,129.Song_Sparrow/Song_Sparrow_0107_120990,129,1
7528,7529,129.Song_Sparrow/Song_Sparrow_0050_121514,129,0
7529,7530,129.Song_Sparrow/Song_Sparrow_0112_121027,129,1
7530,7531,129.Song_Sparrow/Song_Sparrow_0080_121033,129,0
7531,7532,129.Song_Sparrow/Song_Sparrow_0069_122065,129,0
7532,7533,129.Song_Sparrow/Song_Sparrow_0053_121554,129,0
7533,7534,129.Song_Sparrow/Song_Sparrow_0013_121056,129,1
7534,7535,129.Song_Sparrow/Song_Sparrow_0090_121057,129,1
7535,7536,129.Song_Sparrow/Song_Sparrow_0087_121062,129,1
7536,7537,129.Song_Sparrow/Song_Sparrow_0102_122090,129,0
7537,7538,129.Song_Sparrow/Song_Sparrow_0130_121583,129,0
7538,7539,129.Song_Sparrow/Song_Sparrow_0037_121078,129,0
7539,7540,129.Song_Sparrow/Song_Sparrow_0057_121090,129,0
7540,7541,129.Song_Sparrow/Song_Sparrow_0088_121615,129,1
7541,7542,129.Song_Sparrow/Song_Sparrow_0040_121617,129,1
7542,7543,129.Song_Sparrow/Song_Sparrow_0046_121903,129,1
7543,7544,129.Song_Sparrow/Song_Sparrow_0007_121133,129,1
7544,7545,129.Song_Sparrow/Song_Sparrow_0091_121651,129,1
7545,7546,129.Song_Sparrow/Song_Sparrow_0001_122169,129,0
7546,7547,129.Song_Sparrow/Song_Sparrow_0132_121153,129,1
7547,7548,129.Song_Sparrow/Song_Sparrow_0038_121666,129,0
7548,7549,129.Song_Sparrow/Song_Sparrow_0055_121158,129,1
7549,7550,129.Song_Sparrow/Song_Sparrow_0015_122081,129,0
7550,7551,129.Song_Sparrow/Song_Sparrow_0036_121679,129,1
7551,7552,129.Song_Sparrow/Song_Sparrow_0113_121683,129,0
7552,7553,129.Song_Sparrow/Song_Sparrow_0099_121193,129,0
7553,7554,129.Song_Sparrow/Song_Sparrow_0077_121196,129,1
7554,7555,129.Song_Sparrow/Song_Sparrow_0121_121203,129,1
7555,7556,129.Song_Sparrow/Song_Sparrow_0116_121211,129,1
7556,7557,129.Song_Sparrow/Song_Sparrow_0106_121154,129,0
7557,7558,129.Song_Sparrow/Song_Sparrow_0114_121233,129,0
7558,7559,129.Song_Sparrow/Song_Sparrow_0123_121249,129,0
7559,7560,129.Song_Sparrow/Song_Sparrow_0034_121255,129,0
7560,7561,129.Song_Sparrow/Song_Sparrow_0135_121261,129,1
7561,7562,129.Song_Sparrow/Song_Sparrow_0096_121313,129,0
7562,7563,129.Song_Sparrow/Song_Sparrow_0042_121314,129,1
7563,7564,129.Song_Sparrow/Song_Sparrow_0058_121832,129,1
7564,7565,129.Song_Sparrow/Song_Sparrow_0108_121327,129,0
7565,7566,129.Song_Sparrow/Song_Sparrow_0010_121331,129,1
7566,7567,130.Tree_Sparrow/Tree_Sparrow_0130_124932,130,1
7567,7568,130.Tree_Sparrow/Tree_Sparrow_0122_123927,130,1
7568,7569,130.Tree_Sparrow/Tree_Sparrow_0077_123417,130,1
7569,7570,130.Tree_Sparrow/Tree_Sparrow_0023_124956,130,1
7570,7571,130.Tree_Sparrow/Tree_Sparrow_0007_122911,130,1
7571,7572,130.Tree_Sparrow/Tree_Sparrow_0129_124960,130,1
7572,7573,130.Tree_Sparrow/Tree_Sparrow_0066_123569,130,0
7573,7574,130.Tree_Sparrow/Tree_Sparrow_0053_122933,130,0
7574,7575,130.Tree_Sparrow/Tree_Sparrow_0100_122945,130,1
7575,7576,130.Tree_Sparrow/Tree_Sparrow_0044_122946,130,0
7576,7577,130.Tree_Sparrow/Tree_Sparrow_0005_122949,130,0
7577,7578,130.Tree_Sparrow/Tree_Sparrow_0097_123462,130,1
7578,7579,130.Tree_Sparrow/Tree_Sparrow_0032_123489,130,1
7579,7580,130.Tree_Sparrow/Tree_Sparrow_0011_122964,130,0
7580,7581,130.Tree_Sparrow/Tree_Sparrow_0112_125014,130,0
7581,7582,130.Tree_Sparrow/Tree_Sparrow_0072_123991,130,0
7582,7583,130.Tree_Sparrow/Tree_Sparrow_0042_124512,130,0
7583,7584,130.Tree_Sparrow/Tree_Sparrow_0022_123496,130,1
7584,7585,130.Tree_Sparrow/Tree_Sparrow_0041_123497,130,1
7585,7586,130.Tree_Sparrow/Tree_Sparrow_0062_123000,130,0
7586,7587,130.Tree_Sparrow/Tree_Sparrow_0076_123669,130,0
7587,7588,130.Tree_Sparrow/Tree_Sparrow_0043_124034,130,0
7588,7589,130.Tree_Sparrow/Tree_Sparrow_0015_125105,130,0
7589,7590,130.Tree_Sparrow/Tree_Sparrow_0018_123574,130,1
7590,7591,130.Tree_Sparrow/Tree_Sparrow_0095_124090,130,0
7591,7592,130.Tree_Sparrow/Tree_Sparrow_0125_123078,130,1
7592,7593,130.Tree_Sparrow/Tree_Sparrow_0058_123591,130,0
7593,7594,130.Tree_Sparrow/Tree_Sparrow_0101_124104,130,1
7594,7595,130.Tree_Sparrow/Tree_Sparrow_0119_124114,130,1
7595,7596,130.Tree_Sparrow/Tree_Sparrow_0080_124120,130,0
7596,7597,130.Tree_Sparrow/Tree_Sparrow_0113_123613,130,0
7597,7598,130.Tree_Sparrow/Tree_Sparrow_0039_124140,130,1
7598,7599,130.Tree_Sparrow/Tree_Sparrow_0057_123665,130,1
7599,7600,130.Tree_Sparrow/Tree_Sparrow_0094_124974,130,1
7600,7601,130.Tree_Sparrow/Tree_Sparrow_0068_125230,130,0
7601,7602,130.Tree_Sparrow/Tree_Sparrow_0025_124233,130,0
7602,7603,130.Tree_Sparrow/Tree_Sparrow_0105_123227,130,0
7603,7604,130.Tree_Sparrow/Tree_Sparrow_0060_123743,130,1
7604,7605,130.Tree_Sparrow/Tree_Sparrow_0086_123751,130,1
7605,7606,130.Tree_Sparrow/Tree_Sparrow_0088_125305,130,0
7606,7607,130.Tree_Sparrow/Tree_Sparrow_0090_110145,130,0
7607,7608,130.Tree_Sparrow/Tree_Sparrow_0121_124296,130,1
7608,7609,130.Tree_Sparrow/Tree_Sparrow_0127_125322,130,0
7609,7610,130.Tree_Sparrow/Tree_Sparrow_0123_125324,130,1
7610,7611,130.Tree_Sparrow/Tree_Sparrow_0036_122772,130,0
7611,7612,130.Tree_Sparrow/Tree_Sparrow_0034_123799,130,1
7612,7613,130.Tree_Sparrow/Tree_Sparrow_0109_123802,130,0
7613,7614,130.Tree_Sparrow/Tree_Sparrow_0024_123805,130,0
7614,7615,130.Tree_Sparrow/Tree_Sparrow_0009_123294,130,0
7615,7616,130.Tree_Sparrow/Tree_Sparrow_0046_125344,130,1
7616,7617,130.Tree_Sparrow/Tree_Sparrow_0107_123822,130,1
7617,7618,130.Tree_Sparrow/Tree_Sparrow_0081_124348,130,1
7618,7619,130.Tree_Sparrow/Tree_Sparrow_0035_123211,130,1
7619,7620,130.Tree_Sparrow/Tree_Sparrow_0028_122829,130,0
7620,7621,130.Tree_Sparrow/Tree_Sparrow_0052_123869,130,1
7621,7622,130.Tree_Sparrow/Tree_Sparrow_0073_123871,130,0
7622,7623,130.Tree_Sparrow/Tree_Sparrow_0030_122850,130,0
7623,7624,130.Tree_Sparrow/Tree_Sparrow_0108_124754,130,1
7624,7625,130.Tree_Sparrow/Tree_Sparrow_0128_123979,130,0
7625,7626,130.Tree_Sparrow/Tree_Sparrow_0074_124408,130,1
7626,7627,131.Vesper_Sparrow/Vesper_Sparrow_0005_125440,131,1
7627,7628,131.Vesper_Sparrow/Vesper_Sparrow_0040_125441,131,1
7628,7629,131.Vesper_Sparrow/Vesper_Sparrow_0052_125444,131,0
7629,7630,131.Vesper_Sparrow/Vesper_Sparrow_0065_125446,131,0
7630,7631,131.Vesper_Sparrow/Vesper_Sparrow_0043_125703,131,0
7631,7632,131.Vesper_Sparrow/Vesper_Sparrow_0002_125454,131,1
7632,7633,131.Vesper_Sparrow/Vesper_Sparrow_0087_125712,131,1
7633,7634,131.Vesper_Sparrow/Vesper_Sparrow_0009_125713,131,1
7634,7635,131.Vesper_Sparrow/Vesper_Sparrow_0041_125458,131,1
7635,7636,131.Vesper_Sparrow/Vesper_Sparrow_0095_125459,131,0
7636,7637,131.Vesper_Sparrow/Vesper_Sparrow_0083_125718,131,0
7637,7638,131.Vesper_Sparrow/Vesper_Sparrow_0023_125465,131,0
7638,7639,131.Vesper_Sparrow/Vesper_Sparrow_0044_125470,131,1
7639,7640,131.Vesper_Sparrow/Vesper_Sparrow_0047_125788,131,0
7640,7641,131.Vesper_Sparrow/Vesper_Sparrow_0076_125737,131,1
7641,7642,131.Vesper_Sparrow/Vesper_Sparrow_0089_125705,131,0
7642,7643,131.Vesper_Sparrow/Vesper_Sparrow_0029_125498,131,1
7643,7644,131.Vesper_Sparrow/Vesper_Sparrow_0082_125503,131,0
7644,7645,131.Vesper_Sparrow/Vesper_Sparrow_0020_125794,131,1
7645,7646,131.Vesper_Sparrow/Vesper_Sparrow_0086_125776,131,0
7646,7647,131.Vesper_Sparrow/Vesper_Sparrow_0004_125787,131,0
7647,7648,131.Vesper_Sparrow/Vesper_Sparrow_0084_125532,131,1
7648,7649,131.Vesper_Sparrow/Vesper_Sparrow_0017_125534,131,1
7649,7650,131.Vesper_Sparrow/Vesper_Sparrow_0081_125541,131,0
7650,7651,131.Vesper_Sparrow/Vesper_Sparrow_0049_125806,131,0
7651,7652,131.Vesper_Sparrow/Vesper_Sparrow_0013_109937,131,1
7652,7653,131.Vesper_Sparrow/Vesper_Sparrow_0070_125555,131,1
7653,7654,131.Vesper_Sparrow/Vesper_Sparrow_0019_125558,131,1
7654,7655,131.Vesper_Sparrow/Vesper_Sparrow_0032_125564,131,0
7655,7656,131.Vesper_Sparrow/Vesper_Sparrow_0033_125568,131,1
7656,7657,131.Vesper_Sparrow/Vesper_Sparrow_0046_125575,131,1
7657,7658,131.Vesper_Sparrow/Vesper_Sparrow_0079_125579,131,1
7658,7659,131.Vesper_Sparrow/Vesper_Sparrow_0051_125587,131,0
7659,7660,131.Vesper_Sparrow/Vesper_Sparrow_0077_125597,131,0
7660,7661,131.Vesper_Sparrow/Vesper_Sparrow_0091_125598,131,0
7661,7662,131.Vesper_Sparrow/Vesper_Sparrow_0007_125630,131,1
7662,7663,131.Vesper_Sparrow/Vesper_Sparrow_0068_125601,131,0
7663,7664,131.Vesper_Sparrow/Vesper_Sparrow_0094_125602,131,1
7664,7665,131.Vesper_Sparrow/Vesper_Sparrow_0073_125605,131,1
7665,7666,131.Vesper_Sparrow/Vesper_Sparrow_0080_125606,131,1
7666,7667,131.Vesper_Sparrow/Vesper_Sparrow_0011_125608,131,0
7667,7668,131.Vesper_Sparrow/Vesper_Sparrow_0055_125611,131,0
7668,7669,131.Vesper_Sparrow/Vesper_Sparrow_0016_125615,131,0
7669,7670,131.Vesper_Sparrow/Vesper_Sparrow_0066_125619,131,1
7670,7671,131.Vesper_Sparrow/Vesper_Sparrow_0028_118217,131,0
7671,7672,131.Vesper_Sparrow/Vesper_Sparrow_0031_125631,131,0
7672,7673,131.Vesper_Sparrow/Vesper_Sparrow_0053_125641,131,1
7673,7674,131.Vesper_Sparrow/Vesper_Sparrow_0045_125643,131,0
7674,7675,131.Vesper_Sparrow/Vesper_Sparrow_0037_125648,131,0
7675,7676,131.Vesper_Sparrow/Vesper_Sparrow_0057_125649,131,1
7676,7677,131.Vesper_Sparrow/Vesper_Sparrow_0018_125651,131,1
7677,7678,131.Vesper_Sparrow/Vesper_Sparrow_0015_125653,131,1
7678,7679,131.Vesper_Sparrow/Vesper_Sparrow_0056_125657,131,0
7679,7680,131.Vesper_Sparrow/Vesper_Sparrow_0058_125661,131,0
7680,7681,131.Vesper_Sparrow/Vesper_Sparrow_0030_125663,131,0
7681,7682,131.Vesper_Sparrow/Vesper_Sparrow_0062_125669,131,1
7682,7683,131.Vesper_Sparrow/Vesper_Sparrow_0003_125427,131,0
7683,7684,131.Vesper_Sparrow/Vesper_Sparrow_0067_125429,131,0
7684,7685,131.Vesper_Sparrow/Vesper_Sparrow_0090_125690,131,1
7685,7686,131.Vesper_Sparrow/Vesper_Sparrow_0022_125719,131,1
7686,7687,132.White_crowned_Sparrow/White_Crowned_Sparrow_0064_126467,132,1
7687,7688,132.White_crowned_Sparrow/White_Crowned_Sparrow_0087_128008,132,1
7688,7689,132.White_crowned_Sparrow/White_Crowned_Sparrow_0047_127575,132,0
7689,7690,132.White_crowned_Sparrow/White_Crowned_Sparrow_0140_125967,132,1
7690,7691,132.White_crowned_Sparrow/White_Crowned_Sparrow_0067_127576,132,1
7691,7692,132.White_crowned_Sparrow/White_Crowned_Sparrow_0116_127512,132,0
7692,7693,132.White_crowned_Sparrow/White_Crowned_Sparrow_0098_127019,132,0
7693,7694,132.White_crowned_Sparrow/White_Crowned_Sparrow_0101_127058,132,1
7694,7695,132.White_crowned_Sparrow/White_Crowned_Sparrow_0114_127027,132,1
7695,7696,132.White_crowned_Sparrow/White_Crowned_Sparrow_0122_128577,132,1
7696,7697,132.White_crowned_Sparrow/White_Crowned_Sparrow_0093_126531,132,0
7697,7698,132.White_crowned_Sparrow/White_Crowned_Sparrow_0115_126027,132,1
7698,7699,132.White_crowned_Sparrow/White_Crowned_Sparrow_0029_127503,132,1
